session_id,date,productSKU,category,channel,device,revenue
85382,2016-11-27,GGOE00150,Office,Organic Search,desktop,20.34
85413,2016-11-14,GGOE00010,Apparel,Referral,desktop,26.55
85634,2017-01-10,GGOE00009,Apparel,Paid Search,desktop,34.46
85649,2016-12-09,GGOE00181,Lifestyle,Organic Search,desktop,50.91
85670,2016-11-30,GGOE00079,Drinkware,Direct,desktop,8.64
85757,2016-11-01,GGOE00231,Electronics Accessories,Organic Search,desktop,40.5
85797,2016-12-19,GGOE00065,Drinkware,Organic Search,desktop,10.99
85868,2017-01-03,GGOE00016,Apparel,Referral,desktop,59.78
85875,2016-12-15,GGOE00116,Bags,Direct,desktop,25.04
86040,2017-01-23,GGOE00255,Electronics Accessories,Organic Search,desktop,34.61
86094,2016-12-25,GGOE00170,Office,Social,desktop,16.07
86243,2016-11-26,GGOE00093,Drinkware,Direct,desktop,18.69
86245,2016-11-06,GGOE00278,Electronics Accessories,Organic Search,desktop,31.32
86316,2017-01-19,GGOE00108,Bags,Direct,desktop,67.1
86448,2016-11-28,GGOE00133,Bags,Organic Search,mobile,114.72
86477,2017-01-13,GGOE00180,Lifestyle,Social,desktop,79.97
86514,2017-01-04,GGOE00011,Apparel,Organic Search,tablet,25.36
86515,2017-01-01,GGOE00141,Bags,Social,desktop,56.93
86535,2016-12-27,GGOE00235,Electronics Accessories,Paid Search,desktop,12.02
86549,2016-12-10,GGOE00036,Apparel,Paid Search,desktop,29.74
86560,2016-12-13,GGOE00093,Drinkware,Organic Search,desktop,18.69
86667,2017-01-01,GGOE00195,Lifestyle,Referral,desktop,33.47
86689,2017-01-05,GGOE00081,Drinkware,Organic Search,desktop,28.2
86715,2016-12-29,GGOE00288,Headgear,Organic Search,desktop,12.98
86802,2016-11-07,GGOE00044,Apparel,Direct,desktop,42.71
86916,2016-12-10,GGOE00319,Headgear,Referral,desktop,27.24
87105,2016-12-02,GGOE00275,Electronics Accessories,Organic Search,desktop,33.55
87140,2016-11-28,GGOE00193,Lifestyle,Direct,desktop,63.59
87174,2016-12-03,GGOE00021,Apparel,Direct,desktop,19.69
87356,2016-11-07,GGOE00012,Apparel,Referral,desktop,24.23
87456,2016-12-04,GGOE00127,Bags,Direct,desktop,29.73
87544,2017-01-09,GGOE00302,Headgear,Organic Search,desktop,20.01
87668,2016-12-14,GGOE00153,Office,Direct,desktop,16.11
87733,2017-01-03,GGOE00014,Apparel,Organic Search,tablet,36.22
87755,2017-01-18,GGOE00045,Apparel,Organic Search,desktop,47.61
87834,2017-01-15,GGOE00334,Nest,Direct,desktop,65.9
87837,2016-11-28,GGOE00112,Bags,Referral,desktop,112.68
87869,2017-01-20,GGOE00016,Apparel,Referral,desktop,59.78
87908,2016-12-10,GGOE00275,Electronics Accessories,Referral,desktop,33.55
88113,2017-01-27,GGOE00317,Headgear,Organic Search,desktop,34.81
88120,2016-11-28,GGOE00019,Apparel,Referral,desktop,59.47
88151,2016-12-19,GGOE00129,Bags,Organic Search,desktop,114.29
88174,2016-12-15,GGOE00010,Apparel,Social,desktop,26.55
88264,2017-01-13,GGOE00143,Office,Organic Search,desktop,10.88
88335,2016-11-26,GGOE00102,Bags,Organic Search,tablet,67.61
88367,2017-01-26,GGOE00151,Office,Referral,mobile,17.24
88504,2016-12-18,GGOE00079,Drinkware,Referral,desktop,8.64
88689,2016-12-16,GGOE00021,Apparel,Organic Search,desktop,19.69
88726,2017-01-10,GGOE00089,Drinkware,Organic Search,desktop,10.99
88727,2017-01-23,GGOE00188,Lifestyle,Referral,desktop,23.38
88839,2017-01-03,GGOE00318,Headgear,Referral,desktop,12.0
88884,2016-11-11,GGOE00026,Apparel,Organic Search,desktop,34.38
88939,2016-11-01,GGOE00331,Headgear,Organic Search,desktop,32.69
88976,2016-12-11,GGOE00305,Headgear,Direct,desktop,8.9
89212,2016-11-12,GGOE00346,Nest,Organic Search,desktop,147.53
89214,2017-01-06,GGOE00010,Apparel,Referral,tablet,26.55
89275,2017-01-10,GGOE00265,Electronics Accessories,Referral,desktop,14.31
89380,2016-11-17,GGOE00006,Apparel,Direct,desktop,12.25
89569,2017-01-30,GGOE00184,Lifestyle,Organic Search,desktop,10.48
89630,2016-11-26,GGOE00020,Apparel,Organic Search,desktop,22.33
89642,2016-12-28,GGOE00255,Electronics Accessories,Organic Search,desktop,34.61
89689,2016-12-16,GGOE00041,Apparel,Referral,desktop,54.26
89718,2016-11-19,GGOE00002,Apparel,Direct,desktop,49.23
89785,2016-12-10,GGOE00285,Headgear,Referral,desktop,28.2
89794,2016-12-30,GGOE00348,Nest,Affiliates,desktop,80.23
89844,2016-12-31,GGOE00035,Apparel,Direct,mobile,21.63
89872,2016-11-25,GGOE00207,Lifestyle,Organic Search,desktop,12.16
90029,2017-01-01,GGOE00061,Drinkware,Direct,desktop,20.95
90127,2016-11-14,GGOE00030,Apparel,Paid Search,desktop,35.85
90166,2017-01-10,GGOE00264,Electronics Accessories,Referral,desktop,41.07
90251,2016-12-09,GGOE00206,Lifestyle,Direct,desktop,78.03
90258,2017-01-17,GGOE00068,Drinkware,Direct,desktop,29.2
90316,2017-01-02,GGOE00040,Apparel,Organic Search,desktop,24.84
90359,2017-01-31,GGOE00193,Lifestyle,Organic Search,desktop,63.59
90428,2017-01-16,GGOE00323,Headgear,Organic Search,desktop,10.48
90583,2016-12-06,GGOE00251,Electronics Accessories,Affiliates,desktop,13.39
90589,2016-11-19,GGOE00045,Apparel,Organic Search,desktop,47.61
90870,2017-01-30,GGOE00288,Headgear,Paid Search,desktop,12.98
90941,2016-11-29,GGOE00170,Office,Referral,desktop,16.07
91021,2016-11-14,GGOE00147,Office,Direct,desktop,13.47
91068,2017-01-25,GGOE00075,Drinkware,Organic Search,desktop,26.13
91107,2017-01-03,GGOE00127,Bags,Organic Search,desktop,29.73
91147,2016-11-12,GGOE00072,Drinkware,Direct,desktop,26.85
91177,2017-01-11,GGOE00072,Drinkware,Direct,desktop,26.85
91212,2016-11-06,GGOE00024,Apparel,Referral,desktop,13.71
91305,2017-01-18,GGOE00044,Apparel,Referral,desktop,42.71
91328,2016-12-04,GGOE00005,Apparel,Referral,desktop,53.93
91375,2017-01-26,GGOE00206,Lifestyle,Direct,desktop,78.03
91430,2017-01-13,GGOE00027,Apparel,Organic Search,desktop,56.02
91488,2017-01-29,GGOE00028,Apparel,Direct,mobile,42.2
91564,2016-11-28,GGOE00117,Bags,Organic Search,desktop,56.08
91668,2016-12-21,GGOE00170,Office,Referral,desktop,16.07
91678,2016-12-20,GGOE00248,Electronics Accessories,Organic Search,desktop,18.61
91692,2016-12-18,GGOE00262,Electronics Accessories,Direct,desktop,8.49
91727,2016-11-17,GGOE00267,Electronics Accessories,Referral,desktop,37.98
91747,2017-01-11,GGOE00035,Apparel,Organic Search,desktop,21.63
91762,2016-12-11,GGOE00178,Office,Referral,tablet,3.72
91802,2016-11-06,GGOE00004,Apparel,Referral,desktop,26.41
91866,2016-12-22,GGOE00246,Electronics Accessories,Organic Search,desktop,37.88
91917,2017-01-04,GGOE00329,Headgear,Direct,mobile,28.26
92002,2016-11-04,GGOE00090,Drinkware,Social,desktop,5.95
92018,2016-11-04,GGOE00161,Office,Organic Search,desktop,21.16
92019,2016-11-06,GGOE00102,Bags,Direct,tablet,67.61
92138,2017-01-30,GGOE00287,Headgear,Organic Search,tablet,11.4
92151,2016-11-27,GGOE00046,Apparel,Organic Search,desktop,16.39
92320,2016-12-25,GGOE00282,Electronics Accessories,Organic Search,desktop,34.81
92461,2016-11-01,GGOE00315,Headgear,Direct,desktop,11.72
92767,2017-01-04,GGOE00130,Bags,Direct,desktop,73.07
92787,2016-11-06,GGOE00316,Headgear,Organic Search,desktop,28.53
92833,2017-01-25,GGOE00107,Bags,Referral,desktop,49.1
92877,2016-11-13,GGOE00260,Electronics Accessories,Organic Search,desktop,8.51
93067,2016-11-10,GGOE00242,Electronics Accessories,Direct,desktop,7.25
93153,2016-12-05,GGOE00005,Apparel,Referral,desktop,53.93
93228,2017-01-18,GGOE00044,Apparel,Paid Search,mobile,42.71
93274,2016-12-28,GGOE00314,Headgear,Direct,desktop,18.46
93314,2017-01-12,GGOE00342,Nest,Referral,desktop,297.84
93323,2017-01-11,GGOE00340,Nest,Direct,desktop,162.75
93450,2016-11-02,GGOE00243,Electronics Accessories,Organic Search,desktop,18.98
93616,2016-11-05,GGOE00211,Lifestyle,Referral,desktop,59.38
93776,2017-01-10,GGOE00185,Lifestyle,Referral,desktop,9.66
93855,2016-12-07,GGOE00075,Drinkware,Organic Search,desktop,26.13
93860,2016-12-12,GGOE00352,Nest,Social,desktop,93.08
93883,2017-01-04,GGOE00193,Lifestyle,Referral,desktop,63.59
93940,2016-11-20,GGOE00333,Nest,Referral,desktop,241.28
93944,2016-11-23,GGOE00302,Headgear,Referral,desktop,20.01
94018,2017-01-18,GGOE00341,Nest,Organic Search,desktop,63.19
94082,2016-12-01,GGOE00056,Drinkware,Referral,desktop,25.41
94115,2017-01-22,GGOE00333,Nest,Direct,desktop,241.28
94209,2016-12-11,GGOE00019,Apparel,Organic Search,desktop,59.47
94248,2016-11-27,GGOE00124,Bags,Organic Search,desktop,34.91
94266,2016-11-29,GGOE00312,Headgear,Organic Search,desktop,30.43
94314,2017-01-12,GGOE00307,Headgear,Paid Search,mobile,22.64
94325,2016-11-25,GGOE00110,Bags,Organic Search,desktop,110.01
94358,2017-01-31,GGOE00076,Drinkware,Organic Search,desktop,28.62
94421,2016-12-23,GGOE00325,Headgear,Direct,desktop,11.15
94440,2016-11-13,GGOE00161,Office,Referral,desktop,21.16
94522,2017-01-22,GGOE00038,Apparel,Paid Search,desktop,51.84
94661,2016-12-24,GGOE00145,Office,Direct,desktop,2.65
94719,2016-12-05,GGOE00036,Apparel,Organic Search,desktop,29.74
94735,2017-01-30,GGOE00190,Lifestyle,Direct,desktop,11.2
94919,2016-11-14,GGOE00333,Nest,Referral,desktop,241.28
95019,2017-01-18,GGOE00309,Headgear,Referral,desktop,22.8
95107,2016-11-30,GGOE00108,Bags,Direct,desktop,67.1
95143,2017-01-05,GGOE00283,Headgear,Organic Search,desktop,15.19
95216,2016-12-07,GGOE00265,Electronics Accessories,Social,desktop,14.31
95237,2017-01-07,GGOE00033,Apparel,Organic Search,desktop,21.24
95241,2016-12-18,GGOE00128,Bags,Organic Search,desktop,48.07
95455,2016-11-11,GGOE00094,Drinkware,Referral,mobile,13.05
95472,2016-11-26,GGOE00354,Nest,Organic Search,desktop,170.06
95474,2017-01-14,GGOE00287,Headgear,Paid Search,desktop,11.4
95563,2016-12-16,GGOE00267,Electronics Accessories,Direct,desktop,37.98
95592,2016-12-13,GGOE00043,Apparel,Organic Search,desktop,52.66
95663,2016-12-06,GGOE00170,Office,Paid Search,desktop,16.07
95716,2016-12-08,GGOE00065,Drinkware,Paid Search,desktop,10.99
95739,2017-01-14,GGOE00113,Bags,Organic Search,desktop,10.57
95775,2016-12-29,GGOE00191,Lifestyle,Paid Search,desktop,56.41
95824,2017-01-24,GGOE00126,Bags,Organic Search,desktop,49.94
95994,2016-12-09,GGOE00087,Drinkware,Organic Search,desktop,14.41
96012,2016-12-29,GGOE00324,Headgear,Direct,desktop,34.67
96024,2016-11-10,GGOE00067,Drinkware,Organic Search,desktop,7.42
96060,2016-12-13,GGOE00159,Office,Organic Search,desktop,6.11
96103,2017-01-03,GGOE00185,Lifestyle,Direct,desktop,9.66
96251,2016-11-12,GGOE00153,Office,Organic Search,desktop,16.11
96329,2017-01-23,GGOE00211,Lifestyle,Affiliates,desktop,59.38
96332,2016-11-29,GGOE00133,Bags,Referral,desktop,114.72
96344,2016-11-04,GGOE00174,Office,Organic Search,desktop,10.88
96354,2016-12-09,GGOE00254,Electronics Accessories,Direct,desktop,6.42
96507,2017-01-20,GGOE00140,Bags,Referral,desktop,73.87
96524,2016-12-29,GGOE00033,Apparel,Direct,desktop,21.24
96747,2016-11-21,GGOE00293,Headgear,Direct,desktop,33.36
96756,2016-11-05,GGOE00112,Bags,Referral,desktop,112.68
96847,2016-12-08,GGOE00061,Drinkware,Direct,mobile,20.95
97060,2016-11-09,GGOE00345,Nest,Direct,desktop,110.64
97113,2016-12-18,GGOE00303,Headgear,Referral,desktop,18.21
97354,2016-11-22,GGOE00241,Electronics Accessories,Direct,mobile,30.6
97425,2016-12-11,GGOE00307,Headgear,Direct,desktop,22.64
97442,2017-01-04,GGOE00275,Electronics Accessories,Organic Search,desktop,33.55
97454,2016-12-19,GGOE00259,Electronics Accessories,Organic Search,desktop,35.05
97483,2016-12-18,GGOE00074,Drinkware,Direct,desktop,8.29
97567,2016-11-27,GGOE00054,Drinkware,Direct,desktop,13.08
97604,2016-11-15,GGOE00082,Drinkware,Direct,desktop,18.81
97623,2016-11-10,GGOE00052,Apparel,Organic Search,desktop,14.84
97658,2017-01-18,GGOE00253,Electronics Accessories,Direct,desktop,22.21
97771,2016-11-02,GGOE00119,Bags,Paid Search,tablet,11.57
97874,2016-11-18,GGOE00352,Nest,Organic Search,desktop,93.08
98131,2016-12-09,GGOE00260,Electronics Accessories,Paid Search,desktop,8.51
98265,2016-11-26,GGOE00327,Headgear,Social,desktop,23.52
98282,2017-01-20,GGOE00057,Drinkware,Direct,desktop,14.49
98365,2016-12-25,GGOE00302,Headgear,Referral,desktop,20.01
98416,2016-11-02,GGOE00117,Bags,Organic Search,desktop,56.08
98456,2016-12-21,GGOE00326,Headgear,Paid Search,desktop,12.77
98472,2016-12-28,GGOE00360,Nest,Organic Search,desktop,178.04
98531,2016-12-22,GGOE00104,Bags,Direct,desktop,47.86
98548,2017-01-28,GGOE00329,Headgear,Organic Search,desktop,28.26
98615,2016-11-09,GGOE00033,Apparel,Direct,desktop,21.24
98619,2016-11-25,GGOE00208,Lifestyle,Organic Search,desktop,35.77
98717,2017-01-02,GGOE00226,Lifestyle,Referral,desktop,75.56
98751,2016-12-11,GGOE00330,Headgear,Paid Search,desktop,13.15
98762,2017-01-18,GGOE00147,Office,Direct,desktop,13.47
98776,2016-11-16,GGOE00179,Lifestyle,Organic Search,desktop,73.77
98784,2017-01-18,GGOE00286,Headgear,Organic Search,desktop,32.21
98810,2016-12-15,GGOE00111,Bags,Organic Search,desktop,26.62
98815,2016-12-06,GGOE00205,Lifestyle,Organic Search,desktop,86.73
98852,2016-12-22,GGOE00048,Apparel,Organic Search,desktop,36.37
98888,2017-01-31,GGOE00144,Office,Organic Search,desktop,23.15
98987,2016-11-30,GGOE00277,Electronics Accessories,Organic Search,desktop,37.68
99040,2017-01-08,GGOE00038,Apparel,Organic Search,desktop,51.84
99298,2016-12-28,GGOE00177,Office,Direct,desktop,18.52
99368,2016-12-13,GGOE00302,Headgear,Organic Search,desktop,20.01
99476,2016-12-03,GGOE00181,Lifestyle,Direct,desktop,50.91
99521,2016-11-15,GGOE00117,Bags,Paid Search,desktop,56.08
99529,2016-11-10,GGOE00056,Drinkware,Organic Search,desktop,25.41
99597,2016-11-13,GGOE00109,Bags,Organic Search,desktop,94.18
99605,2016-12-26,GGOE00025,Apparel,Affiliates,mobile,36.71
99626,2016-11-02,GGOE00148,Office,Referral,desktop,23.82
99752,2016-12-07,GGOE00188,Lifestyle,Direct,desktop,23.38
99795,2017-01-27,GGOE00182,Lifestyle,Organic Search,desktop,83.08
99815,2016-11-26,GGOE00337,Nest,Organic Search,desktop,127.45
99831,2017-01-05,GGOE00255,Electronics Accessories,Referral,desktop,34.61
99841,2016-12-27,GGOE00034,Apparel,Referral,desktop,45.22
100080,2016-12-28,GGOE00086,Drinkware,Organic Search,desktop,19.24
100087,2017-01-08,GGOE00142,Bags,Direct,desktop,106.6
100173,2017-01-19,GGOE00080,Drinkware,Organic Search,tablet,9.81
100200,2016-12-13,GGOE00010,Apparel,Direct,desktop,26.55
100341,2016-12-16,GGOE00207,Lifestyle,Direct,desktop,12.16
100514,2016-12-06,GGOE00170,Office,Paid Search,desktop,16.07
100569,2017-01-22,GGOE00169,Office,Organic Search,desktop,12.18
100627,2017-01-18,GGOE00295,Headgear,Organic Search,desktop,28.98
100693,2017-01-31,GGOE00097,Bags,Referral,desktop,13.34
100713,2016-11-07,GGOE00303,Headgear,Organic Search,desktop,18.21
100737,2017-01-08,GGOE00302,Headgear,Referral,mobile,20.01
100904,2016-12-29,GGOE00031,Apparel,Referral,desktop,23.88
100918,2016-11-17,GGOE00066,Drinkware,Organic Search,desktop,15.06
100942,2016-11-20,GGOE00224,Lifestyle,Organic Search,desktop,62.22
100968,2017-01-01,GGOE00248,Electronics Accessories,Organic Search,desktop,18.61
101017,2017-01-29,GGOE00187,Lifestyle,Organic Search,desktop,28.38
101095,2016-11-25,GGOE00086,Drinkware,Referral,desktop,19.24
101114,2017-01-28,GGOE00049,Apparel,Paid Search,desktop,53.82
101136,2017-01-20,GGOE00034,Apparel,Direct,desktop,45.22
101153,2017-01-18,GGOE00283,Headgear,Referral,desktop,15.19
101154,2016-11-18,GGOE00008,Apparel,Organic Search,desktop,50.26
101188,2016-12-29,GGOE00227,Lifestyle,Organic Search,desktop,73.89
101219,2016-11-15,GGOE00263,Electronics Accessories,Referral,desktop,6.41
101291,2016-12-23,GGOE00146,Office,Referral,desktop,11.32
101457,2017-01-22,GGOE00027,Apparel,Referral,desktop,56.02
101465,2017-01-17,GGOE00090,Drinkware,Organic Search,desktop,5.95
101569,2016-11-19,GGOE00346,Nest,Referral,desktop,147.53
101671,2017-01-01,GGOE00010,Apparel,Referral,desktop,26.55
101726,2017-01-06,GGOE00153,Office,Paid Search,tablet,16.11
101744,2017-01-04,GGOE00061,Drinkware,Paid Search,desktop,20.95
101755,2017-01-07,GGOE00357,Nest,Direct,desktop,115.47
101820,2016-12-19,GGOE00066,Drinkware,Paid Search,mobile,15.06
101829,2017-01-15,GGOE00155,Office,Direct,desktop,8.98
101840,2016-12-14,GGOE00021,Apparel,Direct,desktop,19.69
101932,2016-12-30,GGOE00277,Electronics Accessories,Organic Search,desktop,37.68
101943,2016-11-08,GGOE00183,Lifestyle,Referral,desktop,11.83
102119,2016-12-20,GGOE00283,Headgear,Paid Search,mobile,15.19
102176,2017-01-19,GGOE00306,Headgear,Direct,tablet,30.8
102200,2016-11-25,GGOE00036,Apparel,Paid Search,desktop,29.74
102293,2016-12-02,GGOE00170,Office,Paid Search,desktop,16.07
102328,2016-12-29,GGOE00253,Electronics Accessories,Organic Search,desktop,22.21
102439,2017-01-19,GGOE00142,Bags,Organic Search,desktop,106.6
102542,2016-12-21,GGOE00154,Office,Direct,desktop,24.32
102852,2016-12-26,GGOE00101,Bags,Organic Search,desktop,57.1
102862,2016-12-15,GGOE00057,Drinkware,Direct,desktop,14.49
102911,2017-01-12,GGOE00349,Nest,Organic Search,desktop,57.26
102945,2016-11-29,GGOE00124,Bags,Organic Search,desktop,34.91
102990,2016-12-11,GGOE00045,Apparel,Referral,desktop,47.61
103164,2017-01-18,GGOE00055,Drinkware,Direct,desktop,8.75
103175,2017-01-14,GGOE00081,Drinkware,Direct,desktop,28.2
103247,2016-12-29,GGOE00041,Apparel,Affiliates,desktop,54.26
103611,2017-01-07,GGOE00237,Electronics Accessories,Organic Search,desktop,42.68
103667,2016-11-02,GGOE00105,Bags,Organic Search,desktop,74.93
103755,2017-01-29,GGOE00208,Lifestyle,Direct,mobile,35.77
103796,2016-11-03,GGOE00136,Bags,Organic Search,desktop,66.71
103840,2016-12-08,GGOE00233,Electronics Accessories,Organic Search,tablet,4.12
103890,2017-01-02,GGOE00154,Office,Organic Search,desktop,24.32
103894,2016-11-26,GGOE00330,Headgear,Referral,mobile,13.15
103936,2016-12-05,GGOE00125,Bags,Organic Search,desktop,31.84
104206,2016-11-29,GGOE00254,Electronics Accessories,Organic Search,desktop,6.42
104219,2016-11-26,GGOE00330,Headgear,Direct,desktop,13.15
104451,2017-01-22,GGOE00039,Apparel,Direct,desktop,19.41
104466,2016-11-17,GGOE00082,Drinkware,Organic Search,desktop,18.81
104576,2016-12-25,GGOE00211,Lifestyle,Direct,tablet,59.38
104622,2016-12-02,GGOE00349,Nest,Referral,desktop,57.26
104737,2016-12-22,GGOE00064,Drinkware,Direct,desktop,16.01
104756,2016-12-09,GGOE00044,Apparel,Organic Search,desktop,42.71
104835,2016-12-18,GGOE00317,Headgear,Referral,desktop,34.81
104951,2016-11-18,GGOE00051,Apparel,Organic Search,desktop,40.71
105029,2016-12-28,GGOE00009,Apparel,Referral,desktop,34.46
105061,2016-11-24,GGOE00037,Apparel,Organic Search,tablet,12.18
105067,2016-12-03,GGOE00140,Bags,Paid Search,desktop,73.87
105294,2016-12-24,GGOE00168,Office,Paid Search,mobile,24.07
105370,2017-01-18,GGOE00326,Headgear,Organic Search,desktop,12.77
105453,2017-01-08,GGOE00318,Headgear,Paid Search,desktop,12.0
105468,2016-12-28,GGOE00226,Lifestyle,Paid Search,desktop,75.56
105750,2017-01-08,GGOE00125,Bags,Organic Search,desktop,31.84
105752,2016-11-16,GGOE00025,Apparel,Paid Search,desktop,36.71
105810,2016-12-09,GGOE00239,Electronics Accessories,Organic Search,desktop,13.62
105831,2017-01-31,GGOE00337,Nest,Direct,desktop,127.45
105879,2017-01-28,GGOE00142,Bags,Direct,desktop,106.6
105896,2016-11-20,GGOE00061,Drinkware,Paid Search,desktop,20.95
105916,2016-11-24,GGOE00090,Drinkware,Direct,desktop,5.95
105920,2016-11-30,GGOE00299,Headgear,Paid Search,desktop,28.51
105929,2017-01-09,GGOE00293,Headgear,Referral,desktop,33.36
105953,2016-12-25,GGOE00298,Headgear,Direct,desktop,12.98
106067,2016-11-16,GGOE00252,Electronics Accessories,Referral,desktop,16.85
106128,2017-01-05,GGOE00253,Electronics Accessories,Organic Search,desktop,22.21
106157,2016-12-19,GGOE00290,Headgear,Direct,desktop,25.4
106158,2016-11-28,GGOE00357,Nest,Referral,desktop,115.47
106173,2016-12-08,GGOE00356,Nest,Organic Search,desktop,216.47
106193,2016-12-03,GGOE00098,Bags,Organic Search,desktop,23.52
106475,2017-01-14,GGOE00054,Drinkware,Referral,desktop,13.08
106522,2017-01-30,GGOE00206,Lifestyle,Organic Search,tablet,78.03
106723,2016-12-08,GGOE00078,Drinkware,Social,desktop,19.24
106740,2016-11-21,GGOE00209,Lifestyle,Paid Search,desktop,34.08
106752,2017-01-29,GGOE00013,Apparel,Organic Search,desktop,33.36
106808,2016-12-25,GGOE00042,Apparel,Organic Search,desktop,36.47
107116,2016-12-16,GGOE00086,Drinkware,Organic Search,desktop,19.24
107258,2016-12-14,GGOE00169,Office,Direct,desktop,12.18
107316,2016-11-17,GGOE00224,Lifestyle,Paid Search,desktop,62.22
107429,2016-12-12,GGOE00208,Lifestyle,Organic Search,desktop,35.77
107675,2016-11-29,GGOE00274,Electronics Accessories,Organic Search,desktop,7.07
107757,2016-12-13,GGOE00085,Drinkware,Social,desktop,21.04
107887,2016-11-26,GGOE00042,Apparel,Referral,desktop,36.47
107960,2017-01-21,GGOE00311,Headgear,Organic Search,desktop,18.3
108129,2016-11-04,GGOE00240,Electronics Accessories,Referral,desktop,22.17
108218,2017-01-01,GGOE00298,Headgear,Referral,desktop,12.98
108336,2017-01-27,GGOE00133,Bags,Organic Search,mobile,114.72
108365,2016-11-20,GGOE00168,Office,Referral,desktop,24.07
108411,2017-01-09,GGOE00230,Lifestyle,Direct,desktop,79.12
108492,2016-11-20,GGOE00070,Drinkware,Organic Search,desktop,21.79
108511,2016-11-16,GGOE00161,Office,Organic Search,mobile,21.16
108653,2017-01-03,GGOE00313,Headgear,Direct,desktop,32.83
109056,2017-01-21,GGOE00285,Headgear,Organic Search,desktop,28.2
109094,2016-11-01,GGOE00132,Bags,Direct,desktop,39.87
109104,2017-01-03,GGOE00181,Lifestyle,Organic Search,desktop,50.91
109112,2016-12-12,GGOE00326,Headgear,Organic Search,desktop,12.77
109136,2016-11-12,GGOE00184,Lifestyle,Direct,desktop,10.48
109204,2017-01-05,GGOE00031,Apparel,Direct,desktop,23.88
109216,2017-01-22,GGOE00144,Office,Organic Search,desktop,23.15
109248,2016-11-17,GGOE00130,Bags,Organic Search,desktop,73.07
109296,2016-12-28,GGOE00121,Bags,Direct,desktop,97.23
109406,2017-01-05,GGOE00118,Bags,Direct,desktop,99.68
109636,2016-11-11,GGOE00168,Office,Referral,desktop,24.07
109639,2016-11-02,GGOE00102,Bags,Direct,desktop,67.61
109683,2016-11-03,GGOE00005,Apparel,Affiliates,desktop,53.93
109690,2017-01-18,GGOE00060,Drinkware,Organic Search,desktop,20.13
109704,2017-01-15,GGOE00090,Drinkware,Organic Search,desktop,5.95
109712,2017-01-26,GGOE00337,Nest,Organic Search,desktop,127.45
109952,2017-01-16,GGOE00200,Lifestyle,Paid Search,mobile,58.08
109985,2016-12-21,GGOE00034,Apparel,Organic Search,mobile,45.22
109999,2016-12-23,GGOE00278,Electronics Accessories,Referral,desktop,31.32
110043,2016-12-13,GGOE00066,Drinkware,Organic Search,desktop,15.06
110101,2016-12-08,GGOE00137,Bags,Referral,desktop,67.33
110137,2016-11-28,GGOE00057,Drinkware,Referral,desktop,14.49
110228,2016-12-03,GGOE00121,Bags,Organic Search,desktop,97.23
110295,2017-01-28,GGOE00089,Drinkware,Organic Search,desktop,10.99
110428,2016-11-01,GGOE00018,Apparel,Referral,mobile,41.86
110443,2016-12-27,GGOE00009,Apparel,Referral,desktop,34.46
110454,2016-11-12,GGOE00127,Bags,Organic Search,desktop,29.73
110513,2016-11-18,GGOE00269,Electronics Accessories,Direct,desktop,10.86
110559,2017-01-12,GGOE00330,Headgear,Referral,desktop,13.15
110579,2017-01-06,GGOE00059,Drinkware,Organic Search,desktop,19.75
110648,2016-12-23,GGOE00284,Headgear,Paid Search,desktop,22.48
110663,2016-11-12,GGOE00146,Office,Organic Search,tablet,11.32
110673,2016-11-08,GGOE00164,Office,Organic Search,desktop,12.5
110688,2016-12-25,GGOE00266,Electronics Accessories,Referral,desktop,15.87
110693,2016-11-25,GGOE00301,Headgear,Organic Search,tablet,27.47
110891,2016-11-21,GGOE00315,Headgear,Organic Search,desktop,11.72
111126,2016-11-12,GGOE00114,Bags,Organic Search,desktop,92.83
111131,2016-12-01,GGOE00101,Bags,Referral,desktop,57.1
111148,2016-12-30,GGOE00312,Headgear,Organic Search,desktop,30.43
111200,2016-12-30,GGOE00284,Headgear,Paid Search,mobile,22.48
111213,2017-01-01,GGOE00290,Headgear,Organic Search,desktop,25.4
111257,2016-11-27,GGOE00136,Bags,Direct,desktop,66.71
111262,2017-01-09,GGOE00332,Nest,Referral,desktop,103.3
111291,2017-01-08,GGOE00259,Electronics Accessories,Organic Search,desktop,35.05
111391,2016-12-07,GGOE00281,Electronics Accessories,Direct,desktop,24.79
111399,2016-12-31,GGOE00220,Lifestyle,Direct,desktop,55.04
111491,2016-12-14,GGOE00293,Headgear,Direct,desktop,33.36
111529,2016-11-21,GGOE00060,Drinkware,Direct,desktop,20.13
111711,2016-11-22,GGOE00217,Lifestyle,Organic Search,desktop,70.88
111837,2017-01-07,GGOE00120,Bags,Referral,desktop,79.13
111867,2017-01-22,GGOE00085,Drinkware,Organic Search,desktop,21.04
112058,2016-11-24,GGOE00300,Headgear,Organic Search,desktop,28.46
112235,2016-11-17,GGOE00279,Electronics Accessories,Direct,desktop,18.57
112276,2016-12-10,GGOE00021,Apparel,Organic Search,desktop,19.69
112440,2016-11-08,GGOE00037,Apparel,Organic Search,desktop,12.18
112444,2017-01-09,GGOE00287,Headgear,Organic Search,desktop,11.4
112590,2017-01-21,GGOE00107,Bags,Referral,mobile,49.1
112598,2016-12-16,GGOE00181,Lifestyle,Organic Search,desktop,50.91
112826,2017-01-21,GGOE00040,Apparel,Referral,desktop,24.84
112843,2016-11-03,GGOE00247,Electronics Accessories,Organic Search,desktop,18.83
